MODEL,SCENARIO,REGION,variable,filter,growtherror,ieadivergencestps2020,2005-2040 divergence from IEA STPS
GCAM4,SSP1-45,World,fossilco2,Other Scenarios,NA,1.1181142019710515,NA
GCAM4,SSP1-45,World,pcgdpppp,Other Scenarios,NA,1.2298422233617297,NA
GCAM4,SSP1-45,World,pop,Other Scenarios,NA,-0.33498896905328757,NA
GCAM4,SSP1-Baseline,World,co2intensity,Other Scenarios,NA,0.6166571946155385,NA
GCAM4,SSP1-Baseline,World,energyintensity,Other Scenarios,NA,-0.3113456286432833,NA
GCAM4,SSP1-Baseline,World,fossilco2,Other Scenarios,NA,1.1987816785182497,NA
GCAM4,SSP1-Baseline,World,pcgdpppp,Other Scenarios,NA,1.228459081599282,NA
GCAM4,SSP1-Baseline,World,pop,Other Scenarios,NA,-0.33498896905328757,NA
GCAM4,SSP2-19,World,co2intensity,Other Scenarios,NA,-1.5391006282728905,NA
GCAM4,SSP2-19,World,energyintensity,Other Scenarios,NA,-0.23823255947157918,NA
GCAM4,SSP2-19,World,fossilco2,Other Scenarios,NA,-1.6913092508065637,NA
GCAM4,SSP2-19,World,pcgdpppp,Other Scenarios,NA,0.2126791790946544,NA
GCAM4,SSP2-19,World,pop,Other Scenarios,NA,-0.1266552421567485,NA
GCAM4,SSP2-26,World,co2intensity,Other Scenarios,NA,-0.6725155044705934,NA
GCAM4,SSP2-26,World,energyintensity,Other Scenarios,NA,-0.09258924410600577,NA
GCAM4,SSP2-26,World,fossilco2,Other Scenarios,NA,-0.6794251238556888,NA
GCAM4,SSP2-26,World,pcgdpppp,Other Scenarios,NA,0.2123348668776589,NA
GCAM4,SSP2-26,World,pop,Other Scenarios,NA,-0.1266552421567485,NA
GCAM4,SSP2-34,World,co2intensity,Other Scenarios,NA,0.26733948501071014,NA
GCAM4,SSP2-34,World,energyintensity,Other Scenarios,NA,0.3425819944973033,NA
GCAM4,SSP2-34,World,fossilco2,Other Scenarios,NA,0.69560110422892385,NA
GCAM4,SSP2-34,World,pcgdpppp,Other Scenarios,NA,0.2123348668776589,NA
GCAM4,SSP2-34,World,pop,Other Scenarios,NA,-0.1266552421567485,NA
GCAM4,SSP2-45,World,co2intensity,Other Scenarios,NA,0.3905827694275331,NA
GCAM4,SSP2-45,World,energyintensity,Other Scenarios,NA,0.4366443432913806,NA
GCAM4,SSP2-45,World,fossilco2,Other Scenarios,NA,0.9129067374398241,NA
GCAM4,SSP2-45,World,pcgdpppp,Other Scenarios,NA,0.2123348668776589,NA
GCAM4,SSP2-45,World,pop,Other Scenarios,NA,-0.1266552421567485,NA
GCAM4,SSP2-60,World,co2intensity,Other Scenarios,NA,0.651234483488684,NA
GCAM4,SSP2-60,World,energyintensity,Other Scenarios,NA,0.7045577710671173,NA
GCAM4,SSP2-60,World,fossilco2,Other Scenarios,NA,1.4414718792767116,NA
GCAM4,SSP2-60,World,pcgdpppp,Other Scenarios,NA,0.2123348668776589,NA
GCAM4,SSP2-60,World,pop,Other Scenarios,NA,-0.1266552421567485,NA
GCAM4,SSP2-Baseline,World,co2intensity,Other Scenarios,NA,0.7261684954712456,NA
GCAM4,SSP2-Baseline,World,energyintensity,Other Scenarios,NA,0.758588194223936,NA
GCAM4,SSP2-Baseline,World,fossilco2,Other Scenarios,NA,1.5707806266330875,NA
GCAM4,SSP2-Baseline,World,pcgdpppp,Other Scenarios,NA,0.2126791790946544,NA
GCAM4,SSP2-Baseline,World,pop,Other Scenarios,NA,-0.1266552421567485,NA
GCAM4,SSP3-Baseline,World,co2intensity,Other Scenarios,NA,0.8783303821162379,NA
GCAM4,SSP3-Baseline,World,energyintensity,Other Scenarios,NA,1.2527550017226465,NA
GCAM4,SSP3-Baseline,World,fossilco2,Other Scenarios,NA,1.4676609165438153,NA
GCAM4,SSP3-Baseline,World,pcgdpppp,Other Scenarios,NA,-0.7438324947032297,NA
GCAM4,SSP3-Baseline,World,pop,Other Scenarios,NA,0.08040802740816033,NA
GCAM4,SSP4-26,World,co2intensity,Other Scenarios,NA,-1.0175464462024766,NA
GCAM4,SSP4-26,World,energyintensity,Other Scenarios,NA,-0.18826107511820644,NA
GCAM4,SSP4-26,World,fossilco2,Other Scenarios,NA,-1.151115683066591,NA
GCAM4,SSP4-26,World,pcgdpppp,Other Scenarios,NA,0.19953710186510343,NA
GCAM4,SSP4-26,World,pop,Other Scenarios,NA,-0.14484526361101147,NA
GCAM4,SSP4-34,World,co2intensity,Other Scenarios,NA,-0.31055396704475,NA
GCAM4,SSP4-34,World,energyintensity,Other Scenarios,NA,0.019272579202835094,NA
GCAM4,SSP4-34,World,fossilco2,Other Scenarios,NA,-0.23538009107222654,NA
GCAM4,SSP4-34,World,pcgdpppp,Other Scenarios,NA,0.20074656038069982,NA
GCAM4,SSP4-34,World,pop,Other Scenarios,NA,-0.14484526361101147,NA
GCAM4,SSP4-45,World,co2intensity,Other Scenarios,NA,0.10411268496899212,NA
GCAM4,SSP4-45,World,energyintensity,Other Scenarios,NA,0.240862561975698,NA
GCAM4,SSP4-45,World,fossilco2,Other Scenarios,NA,0.4008765437143785,NA
GCAM4,SSP4-45,World,pcgdpppp,Other Scenarios,NA,0.20074656038069982,NA
GCAM4,SSP4-45,World,pop,Other Scenarios,NA,-0.14484526361101147,NA
GCAM4,SSP4-60,World,co2intensity,Other Scenarios,NA,0.588106013296542,NA
GCAM4,SSP4-60,World,energyintensity,Other Scenarios,NA,0.5851437451868816,NA
GCAM4,SSP4-60,World,fossilco2,Other Scenarios,NA,1.229151055253112,NA
GCAM4,SSP4-60,World,pcgdpppp,Other Scenarios,NA,0.20074656038069982,NA
GCAM4,SSP4-60,World,pop,Other Scenarios,NA,-0.14484526361101147,NA
GCAM4,SSP4-Baseline,World,co2intensity,Other Scenarios,-0.020483421161830773,0.6180401919597843,0.34438721490766355
GCAM4,SSP4-Baseline,World,energyintensity,Other Scenarios,0.2788774905544591,0.5966473306557766,0.4604602563266405
GCAM4,SSP4-Baseline,World,fossilco2,Other Scenarios,0.505032626723289,1.2705888193852493,0.942493308244409
GCAM4,SSP4-Baseline,World,pcgdpppp,Other Scenarios,0.38306804953730733,0.20074656038069982,0.2788843414478173
GCAM4,SSP4-Baseline,World,pop,Other Scenarios,-0.13642949220664669,-0.14484526361101147,-0.14123850443771227
GCAM4,SSP5-19,World,co2intensity,Other Scenarios,NA,-0.9981434248883545,NA
GCAM4,SSP5-19,World,energyintensity,Other Scenarios,NA,-0.7883814726083537,NA
GCAM4,SSP5-19,World,fossilco2,Other Scenarios,NA,-0.09435607308728339,NA
GCAM4,SSP5-19,World,pcgdpppp,Other Scenarios,NA,1.9984175708094094,NA
GCAM4,SSP5-19,World,pop,Other Scenarios,NA,-0.3062487463999847,NA
GCAM4,SSP5-26,World,co2intensity,Other Scenarios,NA,-0.5695660545635317,NA
GCAM4,SSP5-26,World,energyintensity,Other Scenarios,NA,-0.7221749110398442,NA
GCAM4,SSP5-26,World,fossilco2,Other Scenarios,NA,0.40042785880604886,NA
GCAM4,SSP5-26,World,pcgdpppp,Other Scenarios,NA,1.9984175708094094,NA
GCAM4,SSP5-26,World,pop,Other Scenarios,NA,-0.3062487463999847,NA
GCAM4,SSP5-34,World,co2intensity,Other Scenarios,NA,0.192106257600958,NA
GCAM4,SSP5-34,World,energyintensity,Other Scenarios,NA,-0.4434600119037988,NA
GCAM4,SSP5-34,World,fossilco2,Other Scenarios,NA,1.441051028494195,NA
GCAM4,SSP5-34,World,pcgdpppp,Other Scenarios,NA,1.9986535291970204,NA
GCAM4,SSP5-34,World,pop,Other Scenarios,NA,-0.3062487463999847,NA
GCAM4,SSP5-45,World,co2intensity,Other Scenarios,NA,0.4791050314521239,NA
GCAM4,SSP5-45,World,energyintensity,Other Scenarios,NA,-0.25814040933509563,NA
GCAM4,SSP5-45,World,fossilco2,Other Scenarios,NA,1.9133694049140642,NA
GCAM4,SSP5-45,World,pcgdpppp,Other Scenarios,NA,1.9986535291970204,NA
GCAM4,SSP5-45,World,pop,Other Scenarios,NA,-0.3062487463999847,NA
GCAM4,SSP5-60,World,co2intensity,Other Scenarios,NA,0.7127838791858023,NA
GCAM4,SSP5-60,World,energyintensity,Other Scenarios,NA,-0.010026415438969316,NA
GCAM4,SSP5-60,World,fossilco2,Other Scenarios,NA,2.395162246543869,NA
GCAM4,SSP5-60,World,pcgdpppp,Other Scenarios,NA,1.9986535291970204,NA
GCAM4,SSP5-60,World,pop,Other Scenarios,NA,-0.3062487463999847,NA
GCAM4,SSP5-Baseline,World,co2intensity,Other Scenarios,NA,0.8611343147060282,NA
GCAM4,SSP5-Baseline,World,energyintensity,Other Scenarios,NA,0.14911068737685795,NA
GCAM4,SSP5-Baseline,World,fossilco2,Other Scenarios,NA,2.702413826492311,NA
GCAM4,SSP5-Baseline,World,pcgdpppp,Other Scenarios,NA,1.9984175708094094,NA
GCAM4,SSP5-Baseline,World,pop,Other Scenarios,NA,-0.3062487463999847,NA
IMAGE,SSP1-19,World,co2intensity,Other Scenarios,-0.16555209886146427,-1.980406610429487,-1.202611819757477
IMAGE,SSP1-19,World,energyintensity,Other Scenarios,-1.5922279119508935,-2.727576237459047,-2.2409983836698384
IMAGE,SSP1-19,World,fossilco2,Other Scenarios,-1.4604532954931464,-3.7423442869503436,-2.764391004897259
IMAGE,SSP1-19,World,pcgdpppp,Other Scenarios,0.5022753587800113,1.2971864454556377,0.9565102654517977
IMAGE,SSP1-19,World,pop,Other Scenarios,-0.20494864346079988,-0.33154788451744743,-0.2772910669217413
IMAGE,SSP1-26,World,co2intensity,Other Scenarios,0.05022316190093368,-0.17082119960585407,-0.07608790181723074
IMAGE,SSP1-26,World,energyintensity,Other Scenarios,-0.7951138136442608,-1.6994176190211938,-1.3118588452882225
IMAGE,SSP1-26,World,fossilco2,Other Scenarios,-0.44756393642411574,-0.9046002576888574,-0.7087275485753967
IMAGE,SSP1-26,World,pcgdpppp,Other Scenarios,0.5022753587800113,1.2971864454556377,0.9565102654517977
IMAGE,SSP1-26,World,pop,Other Scenarios,-0.20494864346079988,-0.33154788451744743,-0.2772910669217413
IMAGE,SSP2-26,World,co2intensity,Other Scenarios,-0.27159733090563254,-1.5343062883692813,-0.9931453065991461
IMAGE,SSP2-26,World,energyintensity,Other Scenarios,-0.5117839634119024,-1.60235310731737,-1.1349663313578837
IMAGE,SSP2-26,World,fossilco2,Other Scenarios,-0.5000221631016102,-3.0053858095738644,-1.931658532514327
IMAGE,SSP2-26,World,pcgdpppp,Other Scenarios,0.40488640646473795,0.2537129099990195,0.3185015513414703
IMAGE,SSP2-26,World,pop,Other Scenarios,-0.12152727524881324,-0.12243932388623258,-0.12204844589876714
IMAGE,SSP2-34,World,co2intensity,Other Scenarios,-0.1548575581709275,-0.07975362525142538,-0.11194102507406914
IMAGE,SSP2-34,World,energyintensity,Other Scenarios,-0.39446427730987965,-0.6517336432299644,-0.541475343549928
IMAGE,SSP2-34,World,fossilco2,Other Scenarios,-0.26596270426488244,-0.6002136823686028,-0.4569632631812941
IMAGE,SSP2-34,World,pcgdpppp,Other Scenarios,0.40488640646473795,0.2537129099990195,0.3185015513414703
IMAGE,SSP2-34,World,pop,Other Scenarios,-0.12152727524881324,-0.12243932388623258,-0.12204844589876714
IMAGE,SSP2-60,World,co2intensity,Other Scenarios,-0.09350609039070856,0.6098627988851334,0.3084189891954868
IMAGE,SSP2-60,World,energyintensity,Other Scenarios,-0.25640348963229953,0.24501564089143646,0.03012172780983531
IMAGE,SSP2-60,World,fossilco2,Other Scenarios,-0.06655044880708338,0.9861520258893568,0.5349938224480253
IMAGE,SSP2-60,World,pcgdpppp,Other Scenarios,0.40488640646473795,0.2537129099990195,0.3185015513414703
IMAGE,SSP2-60,World,pop,Other Scenarios,-0.12152727524881324,-0.12243932388623258,-0.12204844589876714
IMAGE,SSP2-Baseline,World,co2intensity,Other Scenarios,-0.07501456894658887,0.6477806377701377,0.33801126346296917
IMAGE,SSP2-Baseline,World,energyintensity,Other Scenarios,-0.19903381481255655,0.2573947184518347,0.061782489909952734
IMAGE,SSP2-Baseline,World,fossilco2,Other Scenarios,0.00931074745677929,1.0364489423347594,0.596246858815625
IMAGE,SSP2-Baseline,World,pcgdpppp,Other Scenarios,0.40488640646473795,0.2537129099990195,0.3185015513414703
IMAGE,SSP2-Baseline,World,pop,Other Scenarios,-0.12152727524881324,-0.12243932388623258,-0.12204844589876714
IMAGE,SSP3-34,World,co2intensity,Other Scenarios,-0.17700180272562416,-0.4807233935512314,-0.350556997483114
IMAGE,SSP3-34,World,energyintensity,Other Scenarios,-0.22830351970722673,-0.7103532186528758,-0.503760490533312
IMAGE,SSP3-34,World,fossilco2,Other Scenarios,-0.16953608421627164,-1.8147715934691164,-1.109670660932183
IMAGE,SSP3-34,World,pcgdpppp,Other Scenarios,0.29207790761491936,-0.7095988455146455,-0.28030880845911765
IMAGE,SSP3-34,World,pop,Other Scenarios,-0.056308669398340117,0.08590386424963625,0.024955635543360666
IMAGE,SSP3-60,World,co2intensity,Other Scenarios,-0.07610257983250746,0.7146900901200791,0.37577894585468485
IMAGE,SSP3-60,World,energyintensity,Other Scenarios,-0.010895551374293655,0.8322404504392581,0.4708964496620216
IMAGE,SSP3-60,World,fossilco2,Other Scenarios,0.14877110700977814,0.923235559294328,0.5913222226009495
IMAGE,SSP3-60,World,pcgdpppp,Other Scenarios,0.29207790761491936,-0.7095988455146455,-0.28030880845911765
IMAGE,SSP3-60,World,pop,Other Scenarios,-0.056308669398340117,0.08590386424963625,0.024955635543360666
IMAGE,SSP3-Baseline,World,co2intensity,Other Scenarios,-0.07383499320902787,0.7648831418183631,0.40543251252090984
IMAGE,SSP3-Baseline,World,energyintensity,Other Scenarios,0.011400910282455046,0.960295062310034,0.5536261400125001
IMAGE,SSP3-Baseline,World,fossilco2,Other Scenarios,0.17333515529000643,1.101483222863388,0.703705479617653
IMAGE,SSP3-Baseline,World,pcgdpppp,Other Scenarios,0.29207790761491936,-0.7095988455146455,-0.28030880845911765
IMAGE,SSP3-Baseline,World,pop,Other Scenarios,-0.056308669398340117,0.08590386424963625,0.024955635543360666
IMAGE,SSP4-26,World,co2intensity,Other Scenarios,-0.31417603415985884,-2.2064573472574405,-1.3954796416441912
IMAGE,SSP4-26,World,energyintensity,Other Scenarios,-1.1342157658547545,-1.6099359628832897,-1.4060558784424888
IMAGE,SSP4-26,World,fossilco2,Other Scenarios,-1.0310823733807726,-3.7136107406617103,-2.563955726112737
IMAGE,SSP4-26,World,pcgdpppp,Other Scenarios,0.5486645148393876,0.23982765330528644,0.37218630824847265
IMAGE,SSP4-26,World,pop,Other Scenarios,-0.13135508820554698,-0.13704508382626657,-0.1346065142745296
IMAGE,SSP4-34,World,co2intensity,Other Scenarios,-0.18584743112505198,-0.3813153902130762,-0.29754340774678006
IMAGE,SSP4-34,World,energyintensity,Other Scenarios,-0.6570196621539368,-0.44336927217557415,-0.5349337250234438
IMAGE,SSP4-34,World,fossilco2,Other Scenarios,-0.42555766664514816,-0.7219020929096305,-0.5948973387962808
IMAGE,SSP4-34,World,pcgdpppp,Other Scenarios,0.5486645148393876,0.23982765330528644,0.37218630824847265
IMAGE,SSP4-34,World,pop,Other Scenarios,-0.13135508820554698,-0.13704508382626657,-0.1346065142745296
IMAGE,SSP4-60,World,co2intensity,Other Scenarios,-0.1583276336875068,0.27874948048236425,0.09143071726670524
IMAGE,SSP4-60,World,energyintensity,Other Scenarios,-0.5927547530237622,0.41557261649176536,-0.016567684729175025
IMAGE,SSP4-60,World,fossilco2,Other Scenarios,-0.3337729600774284,0.7971046664531495,0.31244282651147326
IMAGE,SSP4-60,World,pcgdpppp,Other Scenarios,0.5486645148393876,0.23982765330528644,0.37218630824847265
IMAGE,SSP4-60,World,pop,Other Scenarios,-0.13135508820554698,-0.13704508382626657,-0.1346065142745296
IMAGE,SSP4-Baseline,World,co2intensity,Other Scenarios,-0.1409673111524723,0.3429005764962044,0.13552862464677154
IMAGE,SSP4-Baseline,World,energyintensity,Other Scenarios,-0.5376411231430436,0.43445801892492064,0.017844100895793136
IMAGE,SSP4-Baseline,World,fossilco2,Other Scenarios,-0.26129900766167524,0.8801411649001449,0.3909525195165077
IMAGE,SSP4-Baseline,World,pcgdpppp,Other Scenarios,0.5486645148393876,0.23982765330528644,0.37218630824847265
IMAGE,SSP4-Baseline,World,pop,Other Scenarios,-0.13135508820554698,-0.13704508382626657,-0.1346065142745296
IMAGE,SSP5-34,World,co2intensity,Other Scenarios,-0.12680799485743877,0.23542398463639247,0.0801817077104648
IMAGE,SSP5-34,World,energyintensity,Other Scenarios,-0.2965142596625341,-1.331677203269944,-0.8880359417239111
IMAGE,SSP5-34,World,fossilco2,Other Scenarios,0.12299754911743976,0.6705849617916042,0.4359046420741051
IMAGE,SSP5-34,World,pcgdpppp,Other Scenarios,0.7435153051206221,2.0696740993520253,1.5013203303957097
IMAGE,SSP5-34,World,pop,Other Scenarios,-0.19719550148320952,-0.3028359189268698,-0.25756145430815824
IMAGE,SSP5-45,World,co2intensity,Other Scenarios,-0.10176126879052894,0.5476919395727796,0.2693548502742188
IMAGE,SSP5-45,World,energyintensity,Other Scenarios,-0.21666854852692374,-0.8055323902827557,-0.5531621723873992
IMAGE,SSP5-45,World,fossilco2,Other Scenarios,0.22788998631995994,1.5089977297151795,0.959951553974371
IMAGE,SSP5-45,World,pcgdpppp,Other Scenarios,0.7435153051206221,2.0696740993520253,1.5013203303957097
IMAGE,SSP5-45,World,pop,Other Scenarios,-0.19719550148320952,-0.3028359189268698,-0.25756145430815824
IMAGE,SSP5-60,World,co2intensity,Other Scenarios,-0.08177550681302237,0.6876266729692873,0.3578828816340117
IMAGE,SSP5-60,World,energyintensity,Other Scenarios,-0.18409991762114042,-0.3552646393345391,-0.2819083300287968
IMAGE,SSP5-60,World,fossilco2,Other Scenarios,0.2804443792032498,2.0992002140599038,1.3197334276927664
IMAGE,SSP5-60,World,pcgdpppp,Other Scenarios,0.7435153051206221,2.0696740993520253,1.5013203303957097
IMAGE,SSP5-60,World,pop,Other Scenarios,-0.19719550148320952,-0.3028359189268698,-0.25756145430815824
IMAGE,SSP5-Baseline,World,co2intensity,Other Scenarios,-0.05085436009738187,0.8772874349541739,0.4795123799320785
IMAGE,SSP5-Baseline,World,energyintensity,Other Scenarios,-0.09796773620856825,-0.1249827250519262,-0.11340487269048707
IMAGE,SSP5-Baseline,World,fossilco2,Other Scenarios,0.3974977073314625,2.5191428903274034,1.609866383329143
IMAGE,SSP5-Baseline,World,pcgdpppp,Other Scenarios,0.7435153051206221,2.0696740993520253,1.5013203303957097
IMAGE,SSP5-Baseline,World,pop,Other Scenarios,-0.19719550148320952,-0.3028359189268698,-0.25756145430815824
MESSAGE-GLOBIOM,SSP1-19,World,co2intensity,Other Scenarios,-0.20736025671295355,-1.0398487888125065,-0.6830679893412694
MESSAGE-GLOBIOM,SSP1-19,World,energyintensity,Other Scenarios,-0.9272954720024773,-1.747377439439171,-1.3959137391091594
MESSAGE-GLOBIOM,SSP1-19,World,fossilco2,Other Scenarios,-0.7690938345038993,-1.9506928925857887,-1.4442932962649788
MESSAGE-GLOBIOM,SSP1-19,World,pcgdpppp,Other Scenarios,0.5951728923830992,1.1687287066534382,0.92291907196615
MESSAGE-GLOBIOM,SSP1-19,World,pop,Other Scenarios,-0.22961099817156772,-0.3321953709875497,-0.2882306397807003
MESSAGE-GLOBIOM,SSP1-26,World,co2intensity,Other Scenarios,-0.24219867276099993,-0.09830984485985744,-0.1599764853889185
MESSAGE-GLOBIOM,SSP1-26,World,energyintensity,Other Scenarios,-0.9215424219618051,-1.1420176446279982,-1.047528263485344
MESSAGE-GLOBIOM,SSP1-26,World,fossilco2,Other Scenarios,-0.7956589815643897,-0.36766737767711727,-0.5510923507716625
MESSAGE-GLOBIOM,SSP1-26,World,pcgdpppp,Other Scenarios,0.597693111329983,1.2048554827982878,0.9446430378833
MESSAGE-GLOBIOM,SSP1-26,World,pop,Other Scenarios,-0.22961099817156772,-0.3321953709875497,-0.2882306397807003
MESSAGE-GLOBIOM,SSP2-19,World,co2intensity,Other Scenarios,-0.3060858817500971,-2.107229088023349,-1.335310571049098
MESSAGE-GLOBIOM,SSP2-19,World,energyintensity,Other Scenarios,-0.5567353764764809,-1.3481849198755267,-1.0089922584187927
MESSAGE-GLOBIOM,SSP2-19,World,fossilco2,Other Scenarios,-0.5234654861584105,-3.4928463669604852,-2.220254560902453
MESSAGE-GLOBIOM,SSP2-19,World,pcgdpppp,Other Scenarios,0.4854014747371356,0.0852866558489992,0.2567644353724862
MESSAGE-GLOBIOM,SSP2-19,World,pop,Other Scenarios,-0.1460457026689681,-0.12271901491060888,-0.13271616680704854
MESSAGE-GLOBIOM,SSP2-26,World,co2intensity,Other Scenarios,-0.34028415178741933,-0.4313806438771829,-0.39233929012442703
MESSAGE-GLOBIOM,SSP2-26,World,energyintensity,Other Scenarios,-0.5770163702323536,-0.48843013548856973,-0.5263956646644771
MESSAGE-GLOBIOM,SSP2-26,World,fossilco2,Other Scenarios,-0.5657916619486187,-0.8709829092913053,-0.7401866604301539
MESSAGE-GLOBIOM,SSP2-26,World,pcgdpppp,Other Scenarios,0.49755456274012233,0.17154688498505621,0.3112644611657988
MESSAGE-GLOBIOM,SSP2-26,World,pop,Other Scenarios,-0.1460457026689681,-0.12271901491060888,-0.13271616680704854
MESSAGE-GLOBIOM,SSP2-60,World,co2intensity,Other Scenarios,-0.2814285406245327,0.6812689579614727,0.26868431571032747
MESSAGE-GLOBIOM,SSP2-60,World,energyintensity,Other Scenarios,-0.5510515703647818,0.3243445745620869,-0.05082520183514255
MESSAGE-GLOBIOM,SSP2-60,World,fossilco2,Other Scenarios,-0.47098020869157464,1.0853875206229018,0.4183727794881261
MESSAGE-GLOBIOM,SSP2-60,World,pcgdpppp,Other Scenarios,0.507545604966708,0.2024930030099511,0.3332298324199897
MESSAGE-GLOBIOM,SSP2-60,World,pop,Other Scenarios,-0.1460457026689681,-0.12271901491060888,-0.13271616680704854
MESSAGE-GLOBIOM,SSP2-Baseline,World,co2intensity,Other Scenarios,-0.24191050685865978,0.7721009733880712,0.3375246247109007
MESSAGE-GLOBIOM,SSP2-Baseline,World,energyintensity,Other Scenarios,-0.513342523766485,0.39367023469799733,0.004950481070362028
MESSAGE-GLOBIOM,SSP2-Baseline,World,fossilco2,Other Scenarios,-0.39300242800223684,1.2467920799575631,0.5440230051176489
MESSAGE-GLOBIOM,SSP2-Baseline,World,pcgdpppp,Other Scenarios,0.5082963052918761,0.20373988678210353,0.3342640661434346
MESSAGE-GLOBIOM,SSP2-Baseline,World,pop,Other Scenarios,-0.1460457026689681,-0.12271901491060888,-0.13271616680704854
